id,credito,enganche,precio base,monto contrato,precio venta credito,dif,BASE,VENTA
1380,1488382.1,46575.23,1590000,1534957.33,1534957.33,0,1590000,1534957.33
1378,591050,710950,1360000,1302000,1302000,0,1360000,1302000
1379,1413290,154710,1668000,1568000,1568000,0,1668000,1568000
1383,844635,702365,1647000,1547000,1547000,0,1647000,1547000
1386,1223157,312292.76,1590000,1535449.76,1535449.76,0,1590000,1535449.76
1388,1738937.67,8338.33,1722000,1747276,1747276,0,1722000,1747276
292,728951.78,161686.22,920000,890638,890638,0.00,920000.00,890638.00
318,705776.05,334243.95,1039000,1040020,1040020,0.00,1039000.00,1040020.00
605,882409.43,126590.57,1009000,1009000,1009000,0.00,1009000.00,1009000.00
697,859540.03,152033.43,1019000,1011573.46,1011573.46,0.00,1019000.00,1011573.46
228,985491.17,13798.83,999000,999290,999290,0.00,999000.00,999290.00
192,1543082.35,-5082.35,1538000,1538000,1538000,0.00,1538000.00,1538000.00
195,1628958.61,10041.39,1639000,1639000,1639000,0.00,1639000.00,1639000.00
203,1510217.28,29782.72,1540000,1540000,1540000,0.00,1540000.00,1540000.00
288,1280467.84,95532.16,1376000,1376000,1376000,0.00,1376000.00,1376000.00
309,1362857.61,83622.91,1236000,1446480.52,1446480.52,0.00,1236000.00,1446480.52
339,1893629.34,2.32831E-10,1690000,1893629.34,1893629.34,0.00,1690000.00,1893629.34
348,1380770.78,35999.99,1206000,1416770.77,1416770.77,0.00,1206000.00,1416770.77
424,1090755.94,1461804.59,2014000,2552560.53,2552560.53,0.00,2014000.00,2552560.53
465,1394906.3,10000,1380000,1404906.3,1404906.3,0.00,1380000.00,1404906.30
467,1518045.59,88485.58,1564000,1606531.17,1606531.17,0.00,1564000.00,1606531.17
496,1787661.01,26756.45,1723000,1814417.46,1814417.46,0.00,1723000.00,1814417.46
277,1205732.59,8997.58,1153000,1214730.17,1214730.17,0.00,1153000.00,1214730.17
548,430212,1044140.17,1430000,1474352.17,1474352.17,0.00,1430000.00,1474352.17
570,1487900.08,22099.92,1540000,1510000,1510000,0.00,1540000.00,1510000.00
646,1640957.33,775,1596000,1641732.33,1641732.33,0.00,1596000.00,1641732.33
653,1848692.26,4754.29,1835000,1853446.55,1853446.55,0.00,1835000.00,1853446.55
783,1348522.37,0.01,1305000,1348522.38,1348522.38,0.00,1305000.00,1348522.38
852,1525514.09,7941.76,1305000,1533455.85,1533455.85,0.00,1305000.00,1533455.85
868,1597000,2.32831E-10,1687000,1597000,1597000,0.00,1687000.00,1597000.00
882,2039878.61,533423.49,2181000,2573302.1,2573302.1,0.00,2181000.00,2573302.10
1111,1511578.31,16421.69,1568000,1528000,1528000,0.00,1568000.00,1528000.00
1118,1714509.59,22758.61,1590000,1737268.2,1737268.2,0.00,1590000.00,1737268.20
1139,1810446.55,2.32831E-10,1762000,1810446.55,1810446.55,0.00,1762000.00,1810446.55
1206,2255690.7,4.65661E-10,2181000,2255690.7,2255690.7,0.00,2181000.00,2255690.70
1258,1132104.35,1085448.41,2196000,2217552.76,2217552.76,0.00,2196000.00,2217552.76
1288,1497855.36,1600.49,1305000,1499455.85,1499455.85,0.00,1305000.00,1499455.85
1290,1520740.84,2.32831E-10,1580000,1520740.84,1520740.84,0.00,1580000.00,1520740.84
1305,1645257.59,5742.41,1751000,1651000,1651000,0.00,1751000.00,1651000.00
1387,965138,1492000.07,2261000,2457138.07,2457138.07,0.00,2261000.00,2457138.07
125,1012919.06,559080.94,1592000,1572000,1572000,0.00,1592000.00,1572000.00
245,1593275.36,126924.64,1716000,1720200,1720200,0.00,1716000.00,1720200.00
337,1442632.05,254605.63,1614000,1697237.68,1697237.68,0.00,1614000.00,1697237.68
392,1558775.83,194224.17,1753000,1753000,1753000,0.00,1753000.00,1753000.00
462,1250551.82,220119.92,1411000,1470671.74,1470671.74,0.00,1411000.00,1470671.74
527,1040629.68,32757.85,1034000,1073387.53,1073387.53,0.00,1034000.00,1073387.53
615,1654000,0,1654000,1654000,1654000,0.00,1654000.00,1654000.00
624,0,1538459.33,1579000,1538459.33,1538459.33,0.00,1579000.00,1538459.33
724,1384000.33,499999.67,1894000,1884000,1884000,0.00,1894000.00,1884000.00
748,1498689.61,101310.39,1600000,1600000,1600000,0.00,1600000.00,1600000.00
1323,1404375.84,181075.76,1548000,1585451.6,1585451.6,0.00,1548000.00,1585451.60
1038,1948865.86,456202.57,2181000,2405068.43,2405068.43,0.00,2181000.00,2405068.43
1196,1430780.05,772485.95,2201000,2203266,2203266,0.00,2201000.00,2203266.00
302,1270694,-2784.0006,1265000,1267909.999,1267910,0.00,1265000.00,1267910.00
319,909099.1,140440.899,1049000,1049539.999,1049540,0.00,1049000.00,1049540.00
104,1656158.15,3161.85,1658000,1659320,1659505,185.00,1657815.00,1659320.00
671,0,1450000,1450500,1450000,1450500,500.00,1450000.00,1450000.00
563,1199737,56383,1293000,1256120,1256760,640.00,1292360.00,1256120.00
1190,1184948,222879.4,1289000,1407827.4,1410779.5,2952.10,1286047.90,1407827.40
929,912128.61,361663.39,1269000,1273792,1282792,9000.00,1260000.00,1273792.00
400,1564682.37,168317.63,1733000,1733000,1743315,10315.00,1722685.00,1733000.00
652,1586514,0,1608000,1586514,1598514,12000.00,1596000.00,1586514.00
36,1364765,393235,1758000,1758000,1770640,12640.00,1745360.00,1758000.00
921,1901541.52,384341.47,2196000,2285882.99,2300882.99,15000.00,2181000.00,2285882.99
957,911881.83,377118.17,1314000,1289000,1304000,15000.00,1299000.00,1289000.00
1058,1328920.68,439023.32,1577000,1767944,1782944,15000.00,1562000.00,1767944.00
1213,2120924.04,29079.96,2196000,2150004,2165004,15000.00,2181000.00,2150004.00
1270,0,1377550,1386000,1377550,1392550,15000.00,1371000.00,1377550.00
1371,792413.65,569586.35,1382000,1362000,1377000,15000.00,1367000.00,1362000.00
155,1283000,-10000,1293000,1273000,1293000,20000.00,1273000.00,1273000.00
1385,446971,1285029,1762000,1732000,1752000,20000.00,1742000.00,1732000.00
156,1127500.84,145499.16,1293000,1273000,1293000,20000.00,1273000.00,1273000.00
111,0,1561250,1581500,1561250,1593750,32500.00,1549000.00,1561250.00
650,1678948.35,121648.98,1786300,1800597.33,1838897.33,38300.00,1748000.00,1800597.33
166,1450540,98460,1614000,1549000,1594000,45000.00,1569000.00,1549000.00
536,1867817.77,-45187.17,1505000,1822630.6,1871217.77,48587.17,1456412.83,1822630.60
456,0,1432808.8,1355374,1432808.8,1483182.8,50374.00,1305000.00,1432808.80
1091,1470000,10000,1608000,1480000,1578000,98000.00,1510000.00,1480000.00
1197,1319507.88,-4500,1313000,1315007.88,1422777.55,107769.67,1205230.33,1315007.88
684,1805872,14826.66,1497000,1820698.66,1957198.66,136500.00,1360500.00,1820698.66
700,1201107,761725,2145314,1962832,2137489,174657.00,1970657.00,1962832.00
747,0,2010900,2195800,2010900,2195800,184900.00,2010900.00,2010900.00
714,1295295.24,591315.76,2071042,1886611,2073632,187021.00,1884021.00,1886611.00
470,NULL,NULL,1365000,0,1483714.95,1483714.95,-118714.95,0.00
